country,dates,confirmed_cases,confirmed_deaths,Apple_DrivingMobility,Apple_TransitMobility,Apple_WalkingMobility,day
Israel,2020-05-19T14:00:00Z,16667,279,87.23,0,64.97,90
Israel,2020-05-20T14:00:00Z,16683,279,100.75,0,77.06,91
Jamaica,2020-03-10T13:00:00Z,1,0,0,0,0,1
Jamaica,2020-03-11T13:00:00Z,2,0,0,0,0,2
Jamaica,2020-03-12T13:00:00Z,8,0,0,0,0,3
Jamaica,2020-03-13T13:00:00Z,8,0,0,0,0,4
Jamaica,2020-03-14T13:00:00Z,10,0,0,0,0,5
Jamaica,2020-03-15T13:00:00Z,10,0,0,0,0,6
Jamaica,2020-03-16T13:00:00Z,12,0,0,0,0,7
Jamaica,2020-03-17T13:00:00Z,13,0,0,0,0,8
Jamaica,2020-03-18T13:00:00Z,15,1,0,0,0,9
Jamaica,2020-03-19T13:00:00Z,16,1,0,0,0,10
Jamaica,2020-03-20T13:00:00Z,16,1,0,0,0,11
Jamaica,2020-03-21T13:00:00Z,19,1,0,0,0,12
Jamaica,2020-03-22T13:00:00Z,19,1,0,0,0,13
Jamaica,2020-03-23T13:00:00Z,21,1,0,0,0,14
Jamaica,2020-03-24T13:00:00Z,26,1,0,0,0,15
Jamaica,2020-03-25T13:00:00Z,26,1,0,0,0,16
Jamaica,2020-03-26T13:00:00Z,26,1,0,0,0,17
Jamaica,2020-03-27T13:00:00Z,30,1,0,0,0,18
Jamaica,2020-03-28T13:00:00Z,32,1,0,0,0,19
Jamaica,2020-03-29T13:00:00Z,36,1,0,0,0,20
Jamaica,2020-03-30T13:00:00Z,36,1,0,0,0,21
Jamaica,2020-03-31T13:00:00Z,44,3,0,0,0,22
Jamaica,2020-04-01T13:00:00Z,47,3,0,0,0,23
Jamaica,2020-04-02T13:00:00Z,47,3,0,0,0,24
Jamaica,2020-04-03T13:00:00Z,53,3,0,0,0,25
Jamaica,2020-04-04T13:00:00Z,58,3,0,0,0,26
Jamaica,2020-04-05T14:00:00Z,58,3,0,0,0,27
Jamaica,2020-04-06T14:00:00Z,63,3,0,0,0,28
Jamaica,2020-04-07T14:00:00Z,63,4,0,0,0,29
Jamaica,2020-04-08T14:00:00Z,63,4,0,0,0,30
Jamaica,2020-04-09T14:00:00Z,63,4,0,0,0,31
Jamaica,2020-04-10T14:00:00Z,65,4,0,0,0,32
Jamaica,2020-04-11T14:00:00Z,69,4,0,0,0,33
Jamaica,2020-04-12T14:00:00Z,73,4,0,0,0,34
Jamaica,2020-04-13T14:00:00Z,73,4,0,0,0,35
Jamaica,2020-04-14T14:00:00Z,125,5,0,0,0,36
Jamaica,2020-04-15T14:00:00Z,143,5,0,0,0,37
Jamaica,2020-04-16T14:00:00Z,143,5,0,0,0,38
Jamaica,2020-04-17T14:00:00Z,163,5,0,0,0,39
Jamaica,2020-04-18T14:00:00Z,173,5,0,0,0,40
Jamaica,2020-04-19T14:00:00Z,223,5,0,0,0,41
Jamaica,2020-04-20T14:00:00Z,223,6,0,0,0,42
Jamaica,2020-04-21T14:00:00Z,233,6,0,0,0,43
Jamaica,2020-04-22T14:00:00Z,257,6,0,0,0,44
Jamaica,2020-04-23T14:00:00Z,257,6,0,0,0,45
Jamaica,2020-04-24T14:00:00Z,305,7,0,0,0,46
Jamaica,2020-04-25T14:00:00Z,350,7,0,0,0,47
Jamaica,2020-04-26T14:00:00Z,364,7,0,0,0,48
Jamaica,2020-04-27T14:00:00Z,364,7,0,0,0,49
Jamaica,2020-04-28T14:00:00Z,396,7,0,0,0,50
Jamaica,2020-04-29T14:00:00Z,422,8,0,0,0,51
Jamaica,2020-04-30T14:00:00Z,432,8,0,0,0,52
Jamaica,2020-05-01T14:00:00Z,463,8,0,0,0,53
Jamaica,2020-05-02T14:00:00Z,469,9,0,0,0,54
Jamaica,2020-05-03T14:00:00Z,471,9,0,0,0,55
Jamaica,2020-05-04T14:00:00Z,473,9,0,0,0,56
Jamaica,2020-05-05T14:00:00Z,478,9,0,0,0,57
Jamaica,2020-05-06T14:00:00Z,488,9,0,0,0,58
Jamaica,2020-05-07T14:00:00Z,490,9,0,0,0,59
Jamaica,2020-05-08T14:00:00Z,490,9,0,0,0,60
Jamaica,2020-05-09T14:00:00Z,502,9,0,0,0,61
Jamaica,2020-05-10T14:00:00Z,505,9,0,0,0,62
Jamaica,2020-05-11T14:00:00Z,507,9,0,0,0,63
Jamaica,2020-05-12T14:00:00Z,509,9,0,0,0,64
Jamaica,2020-05-13T14:00:00Z,509,9,0,0,0,65
Jamaica,2020-05-14T14:00:00Z,511,9,0,0,0,66
Jamaica,2020-05-15T14:00:00Z,517,9,0,0,0,67
Jamaica,2020-05-16T14:00:00Z,520,9,0,0,0,68
Jamaica,2020-05-17T14:00:00Z,520,9,0,0,0,69
Jamaica,2020-05-18T14:00:00Z,520,9,0,0,0,70
Jamaica,2020-05-19T14:00:00Z,529,9,0,0,0,71
Jamaica,2020-05-20T14:00:00Z,534,9,0,0,0,72
Jordan,2020-03-02T13:00:00Z,1,0,0,0,0,1
Jordan,2020-03-03T13:00:00Z,1,0,0,0,0,2
Jordan,2020-03-04T13:00:00Z,1,0,0,0,0,3
Jordan,2020-03-05T13:00:00Z,1,0,0,0,0,4
Jordan,2020-03-06T13:00:00Z,1,0,0,0,0,5
Jordan,2020-03-07T13:00:00Z,1,0,0,0,0,6
Jordan,2020-03-08T13:00:00Z,1,0,0,0,0,7
Jordan,2020-03-09T13:00:00Z,1,0,0,0,0,8
Jordan,2020-03-10T13:00:00Z,1,0,0,0,0,9
Jordan,2020-03-11T13:00:00Z,1,0,0,0,0,10
Jordan,2020-03-12T13:00:00Z,1,0,0,0,0,11
Jordan,2020-03-13T13:00:00Z,1,0,0,0,0,12
Jordan,2020-03-14T13:00:00Z,8,0,0,0,0,13
Jordan,2020-03-15T13:00:00Z,17,0,0,0,0,14
Jordan,2020-03-16T13:00:00Z,34,0,0,0,0,15
Jordan,2020-03-17T13:00:00Z,52,0,0,0,0,16
Jordan,2020-03-18T13:00:00Z,69,0,0,0,0,17
Jordan,2020-03-19T13:00:00Z,85,0,0,0,0,18
Jordan,2020-03-20T13:00:00Z,85,0,0,0,0,19
Jordan,2020-03-21T13:00:00Z,112,0,0,0,0,20
Jordan,2020-03-22T13:00:00Z,127,0,0,0,0,21
Jordan,2020-03-23T13:00:00Z,154,0,0,0,0,22
Jordan,2020-03-24T13:00:00Z,172,0,0,0,0,23
Jordan,2020-03-25T13:00:00Z,212,0,0,0,0,24
Jordan,2020-03-26T13:00:00Z,235,1,0,0,0,25
Jordan,2020-03-27T13:00:00Z,246,1,0,0,0,26
Jordan,2020-03-28T13:00:00Z,259,3,0,0,0,27
Jordan,2020-03-29T13:00:00Z,268,5,0,0,0,28
Jordan,2020-03-30T13:00:00Z,274,5,0,0,0,29
Jordan,2020-03-31T13:00:00Z,278,5,0,0,0,30
Jordan,2020-04-01T13:00:00Z,299,5,0,0,0,31
Jordan,2020-04-02T13:00:00Z,310,5,0,0,0,32
Jordan,2020-04-03T13:00:00Z,323,5,0,0,0,33
Jordan,2020-04-04T13:00:00Z,345,5,0,0,0,34
Jordan,2020-04-05T14:00:00Z,349,6,0,0,0,35
Jordan,2020-04-06T14:00:00Z,353,6,0,0,0,36
Jordan,2020-04-07T14:00:00Z,358,6,0,0,0,37
Jordan,2020-04-08T14:00:00Z,372,7,0,0,0,38
Jordan,2020-04-09T14:00:00Z,372,7,0,0,0,39
Jordan,2020-04-10T14:00:00Z,381,7,0,0,0,40
Jordan,2020-04-11T14:00:00Z,389,7,0,0,0,41
Jordan,2020-04-12T14:00:00Z,391,7,0,0,0,42
Jordan,2020-04-13T14:00:00Z,397,7,0,0,0,43
Jordan,2020-04-14T14:00:00Z,401,7,0,0,0,44
Jordan,2020-04-15T14:00:00Z,402,7,0,0,0,45
Jordan,2020-04-16T14:00:00Z,407,7,0,0,0,46
Jordan,2020-04-17T14:00:00Z,413,7,0,0,0,47
Jordan,2020-04-18T14:00:00Z,417,7,0,0,0,48
Jordan,2020-04-19T14:00:00Z,425,7,0,0,0,49
Jordan,2020-04-20T14:00:00Z,428,7,0,0,0,50
Jordan,2020-04-21T14:00:00Z,435,7,0,0,0,51
Jordan,2020-04-22T14:00:00Z,437,7,0,0,0,52
Jordan,2020-04-23T14:00:00Z,437,7,0,0,0,53
Jordan,2020-04-24T14:00:00Z,444,7,0,0,0,54
Jordan,2020-04-25T14:00:00Z,447,7,0,0,0,55
Jordan,2020-04-26T14:00:00Z,449,7,0,0,0,56
Jordan,2020-04-27T14:00:00Z,449,8,0,0,0,57
Jordan,2020-04-28T14:00:00Z,451,8,0,0,0,58
Jordan,2020-04-29T14:00:00Z,453,8,0,0,0,59
Jordan,2020-04-30T14:00:00Z,459,8,0,0,0,60
Jordan,2020-05-01T14:00:00Z,460,9,0,0,0,61
Jordan,2020-05-02T14:00:00Z,461,9,0,0,0,62
Jordan,2020-05-03T14:00:00Z,465,9,0,0,0,63
Jordan,2020-05-04T14:00:00Z,471,9,0,0,0,64
Jordan,2020-05-05T14:00:00Z,473,9,0,0,0,65
Jordan,2020-05-06T14:00:00Z,494,9,0,0,0,66
Jordan,2020-05-07T14:00:00Z,508,9,0,0,0,67
Jordan,2020-05-08T14:00:00Z,522,9,0,0,0,68
Jordan,2020-05-09T14:00:00Z,540,9,0,0,0,69
Jordan,2020-05-10T14:00:00Z,562,9,0,0,0,70
Jordan,2020-05-11T14:00:00Z,576,9,0,0,0,71
Jordan,2020-05-12T14:00:00Z,582,9,0,0,0,72
Jordan,2020-05-13T14:00:00Z,586,9,0,0,0,73
Jordan,2020-05-14T14:00:00Z,596,9,0,0,0,74
Jordan,2020-05-15T14:00:00Z,607,9,0,0,0,75
Jordan,2020-05-16T14:00:00Z,613,9,0,0,0,76
Jordan,2020-05-17T14:00:00Z,629,9,0,0,0,77
Jordan,2020-05-18T14:00:00Z,649,9,0,0,0,78
Jordan,2020-05-19T14:00:00Z,672,9,0,0,0,79
Jordan,2020-05-20T14:00:00Z,684,9,0,0,0,80
Kazakhstan,2020-03-12T13:00:00Z,4,0,0,0,0,1
Kazakhstan,2020-03-13T13:00:00Z,6,0,0,0,0,2
Kazakhstan,2020-03-14T13:00:00Z,9,0,0,0,0,3
Kazakhstan,2020-03-15T13:00:00Z,10,0,0,0,0,4
Kazakhstan,2020-03-16T13:00:00Z,33,0,0,0,0,5
Kazakhstan,2020-03-17T13:00:00Z,35,0,0,0,0,6
Kazakhstan,2020-03-18T13:00:00Z,44,0,0,0,0,7
Kazakhstan,2020-03-19T13:00:00Z,49,3,0,0,0,8
Kazakhstan,2020-03-20T13:00:00Z,53,0,0,0,0,9
Kazakhstan,2020-03-21T13:00:00Z,59,0,0,0,0,10
Kazakhstan,2020-03-22T13:00:00Z,62,0,0,0,0,11
Kazakhstan,2020-03-23T13:00:00Z,72,0,0,0,0,12
Kazakhstan,2020-03-24T13:00:00Z,81,0,0,0,0,13
Kazakhstan,2020-03-25T13:00:00Z,111,1,0,0,0,14
Kazakhstan,2020-03-26T13:00:00Z,150,1,0,0,0,15
Kazakhstan,2020-03-27T13:00:00Z,228,1,0,0,0,16
Kazakhstan,2020-03-28T13:00:00Z,284,1,0,0,0,17
Kazakhstan,2020-03-29T13:00:00Z,302,1,0,0,0,18
Kazakhstan,2020-03-30T13:00:00Z,343,2,0,0,0,19
Kazakhstan,2020-03-31T13:00:00Z,380,3,0,0,0,20
Kazakhstan,2020-04-01T13:00:00Z,435,3,0,0,0,21
Kazakhstan,2020-04-02T13:00:00Z,464,6,0,0,0,22
Kazakhstan,2020-04-03T13:00:00Z,531,5,0,0,0,23
Kazakhstan,2020-04-04T13:00:00Z,584,6,0,0,0,24
Kazakhstan,2020-04-05T14:00:00Z,662,6,0,0,0,25
Kazakhstan,2020-04-06T14:00:00Z,697,6,0,0,0,26
Kazakhstan,2020-04-07T14:00:00Z,727,7,0,0,0,27
Kazakhstan,2020-04-08T14:00:00Z,781,8,0,0,0,28
Kazakhstan,2020-04-09T14:00:00Z,812,10,0,0,0,29
Kazakhstan,2020-04-10T14:00:00Z,865,10,0,0,0,30
Kazakhstan,2020-04-11T14:00:00Z,951,10,0,0,0,31
Kazakhstan,2020-04-12T14:00:00Z,1091,12,0,0,0,32
Kazakhstan,2020-04-13T14:00:00Z,1232,14,0,0,0,33
Kazakhstan,2020-04-14T14:00:00Z,1295,16,0,0,0,34
Kazakhstan,2020-04-15T14:00:00Z,1402,17,0,0,0,35
Kazakhstan,2020-04-16T14:00:00Z,1546,17,0,0,0,36
Kazakhstan,2020-04-17T14:00:00Z,1615,17,0,0,0,37
Kazakhstan,2020-04-18T14:00:00Z,1676,17,0,0,0,38
Kazakhstan,2020-04-19T14:00:00Z,1852,19,0,0,0,39
Kazakhstan,2020-04-20T14:00:00Z,1995,19,0,0,0,40
Kazakhstan,2020-04-21T14:00:00Z,2135,19,0,0,0,41
Kazakhstan,2020-04-22T14:00:00Z,2289,20,0,0,0,42
Kazakhstan,2020-04-23T14:00:00Z,2289,20,0,0,0,43
Kazakhstan,2020-04-24T14:00:00Z,2601,25,0,0,0,44
Kazakhstan,2020-04-25T14:00:00Z,2717,25,0,0,0,45
Kazakhstan,2020-04-26T14:00:00Z,2835,25,0,0,0,46
Kazakhstan,2020-04-27T14:00:00Z,3027,25,0,0,0,47
Kazakhstan,2020-04-28T14:00:00Z,3138,25,0,0,0,48
Kazakhstan,2020-04-29T14:00:00Z,3402,25,0,0,0,49
Kazakhstan,2020-04-30T14:00:00Z,3597,25,0,0,0,50
Kazakhstan,2020-05-01T14:00:00Z,3857,25,0,0,0,51
Kazakhstan,2020-05-02T14:00:00Z,3920,27,0,0,0,52
Kazakhstan,2020-05-03T14:00:00Z,4049,29,0,0,0,53
Kazakhstan,2020-05-04T14:00:00Z,4205,29,0,0,0,54
Kazakhstan,2020-05-05T14:00:00Z,4422,30,0,0,0,55
Kazakhstan,2020-05-06T14:00:00Z,4578,30,0,0,0,56
Kazakhstan,2020-05-07T14:00:00Z,4834,31,0,0,0,57
Kazakhstan,2020-05-08T14:00:00Z,4975,31,0,0,0,58
Kazakhstan,2020-05-09T14:00:00Z,5090,31,0,0,0,59
Kazakhstan,2020-05-10T14:00:00Z,5207,32,0,0,0,60
Kazakhstan,2020-05-11T14:00:00Z,5279,32,0,0,0,61
Kazakhstan,2020-05-12T14:00:00Z,5417,32,0,0,0,62
Kazakhstan,2020-05-13T14:00:00Z,5571,32,0,0,0,63
Kazakhstan,2020-05-14T14:00:00Z,5689,34,0,0,0,64
Kazakhstan,2020-05-15T14:00:00Z,5850,34,0,0,0,65
Kazakhstan,2020-05-16T14:00:00Z,6157,34,0,0,0,66
Kazakhstan,2020-05-17T14:00:00Z,6751,35,0,0,0,67
Kazakhstan,2020-05-18T14:00:00Z,6751,35,0,0,0,68
Kazakhstan,2020-05-19T14:00:00Z,6969,35,0,0,0,69
Kazakhstan,2020-05-20T14:00:00Z,7234,35,0,0,0,70
Kenya,2020-03-12T13:00:00Z,1,0,0,0,0,1
Kenya,2020-03-13T13:00:00Z,1,0,0,0,0,2
Kenya,2020-03-14T13:00:00Z,3,0,0,0,0,3
Kenya,2020-03-15T13:00:00Z,3,0,0,0,0,4
Kenya,2020-03-16T13:00:00Z,3,0,0,0,0,5
Kenya,2020-03-17T13:00:00Z,3,0,0,0,0,6
Kenya,2020-03-18T13:00:00Z,7,0,0,0,0,7
Kenya,2020-03-19T13:00:00Z,7,0,0,0,0,8
Kenya,2020-03-20T13:00:00Z,7,0,0,0,0,9
Kenya,2020-03-21T13:00:00Z,15,0,0,0,0,10
Kenya,2020-03-22T13:00:00Z,16,0,0,0,0,11
Kenya,2020-03-23T13:00:00Z,25,0,0,0,0,12
Kenya,2020-03-24T13:00:00Z,28,0,0,0,0,13
Kenya,2020-03-25T13:00:00Z,31,1,0,0,0,14
Kenya,2020-03-26T13:00:00Z,31,1,0,0,0,15
Kenya,2020-03-27T13:00:00Z,38,1,0,0,0,16
Kenya,2020-03-28T13:00:00Z,42,1,0,0,0,17
Kenya,2020-03-29T13:00:00Z,50,1,0,0,0,18
Kenya,2020-03-30T13:00:00Z,59,1,0,0,0,19
Kenya,2020-03-31T13:00:00Z,81,1,0,0,0,20
Kenya,2020-04-01T13:00:00Z,110,3,0,0,0,21
Kenya,2020-04-02T13:00:00Z,122,4,0,0,0,22
Kenya,2020-04-03T13:00:00Z,126,4,0,0,0,23
Kenya,2020-04-04T13:00:00Z,142,4,0,0,0,24
Kenya,2020-04-05T14:00:00Z,158,6,0,0,0,25
Kenya,2020-04-06T14:00:00Z,172,6,0,0,0,26
Kenya,2020-04-07T14:00:00Z,179,6,0,0,0,27
Kenya,2020-04-08T14:00:00Z,184,7,0,0,0,28
Kenya,2020-04-09T14:00:00Z,189,7,0,0,0,29
Kenya,2020-04-10T14:00:00Z,191,7,0,0,0,30
Kenya,2020-04-11T14:00:00Z,197,8,0,0,0,31
Kenya,2020-04-12T14:00:00Z,208,9,0,0,0,32
Kenya,2020-04-13T14:00:00Z,216,9,0,0,0,33
Kenya,2020-04-14T14:00:00Z,225,10,0,0,0,34
Kenya,2020-04-15T14:00:00Z,234,11,0,0,0,35
Kenya,2020-04-16T14:00:00Z,246,11,0,0,0,36
Kenya,2020-04-17T14:00:00Z,262,12,0,0,0,37
Kenya,2020-04-18T14:00:00Z,270,14,0,0,0,38
Kenya,2020-04-19T14:00:00Z,281,14,0,0,0,39
Kenya,2020-04-20T14:00:00Z,296,14,0,0,0,40
Kenya,2020-04-21T14:00:00Z,303,14,0,0,0,41
Kenya,2020-04-22T14:00:00Z,320,14,0,0,0,42
Kenya,2020-04-23T14:00:00Z,320,14,0,0,0,43
Kenya,2020-04-24T14:00:00Z,343,14,0,0,0,44
Kenya,2020-04-25T14:00:00Z,355,14,0,0,0,45
Kenya,2020-04-26T14:00:00Z,363,14,0,0,0,46
Kenya,2020-04-27T14:00:00Z,374,14,0,0,0,47
Kenya,2020-04-28T14:00:00Z,384,15,0,0,0,48
Kenya,2020-04-29T14:00:00Z,396,17,0,0,0,49
Kenya,2020-04-30T14:00:00Z,411,21,0,0,0,50
Kenya,2020-05-01T14:00:00Z,435,22,0,0,0,51
Kenya,2020-05-02T14:00:00Z,465,24,0,0,0,52
Kenya,2020-05-03T14:00:00Z,490,24,0,0,0,53
Kenya,2020-05-04T14:00:00Z,535,24,0,0,0,54
Kenya,2020-05-05T14:00:00Z,582,26,0,0,0,55
Kenya,2020-05-06T14:00:00Z,607,29,0,0,0,56
Kenya,2020-05-07T14:00:00Z,621,29,0,0,0,57
Kenya,2020-05-08T14:00:00Z,649,30,0,0,0,58
Kenya,2020-05-09T14:00:00Z,672,32,0,0,0,59
Kenya,2020-05-10T14:00:00Z,700,33,0,0,0,60
Kenya,2020-05-11T14:00:00Z,715,36,0,0,0,61
Kenya,2020-05-12T14:00:00Z,737,40,0,0,0,62
Kenya,2020-05-13T14:00:00Z,758,42,0,0,0,63
Kenya,2020-05-14T14:00:00Z,781,45,0,0,0,64
Kenya,2020-05-15T14:00:00Z,830,50,0,0,0,65
Kenya,2020-05-16T14:00:00Z,887,50,0,0,0,66
Kenya,2020-05-17T14:00:00Z,912,50,0,0,0,67
Kenya,2020-05-18T14:00:00Z,963,50,0,0,0,68
Kenya,2020-05-19T14:00:00Z,1029,50,0,0,0,69
Kenya,2020-05-20T14:00:00Z,1109,50,0,0,0,70
KoreaSouth,2020-01-21T13:00:00Z,1,0,112.78,0,100.02,1
KoreaSouth,2020-01-22T13:00:00Z,1,0,134.89,0,102.91,2
KoreaSouth,2020-01-23T13:00:00Z,2,0,132.5,0,103.55,3
KoreaSouth,2020-01-24T13:00:00Z,2,0,133.36,0,112.88,4
KoreaSouth,2020-01-25T13:00:00Z,3,0,119.25,0,105.85,5
KoreaSouth,2020-01-26T13:00:00Z,4,0,101.94,0,100.29,6
KoreaSouth,2020-01-27T13:00:00Z,4,0,97.54,0,103.57,7
KoreaSouth,2020-01-28T13:00:00Z,4,0,95.77,0,99.09,8
KoreaSouth,2020-01-29T13:00:00Z,4,0,104.55,0,109.83,9
KoreaSouth,2020-01-30T13:00:00Z,11,0,106.2,0,110.04,10
KoreaSouth,2020-01-31T13:00:00Z,12,0,83.78,0,87.13,11
